feature	Acidaminococcus	Agathobacter	Akkermansia	Alistipes	Allisonella	Anaeroplasma	Anaerostipes	Asteroleplasma	Bacillus	Bacteroidales_RF16_group	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG.352	CAG.873	Catenibacterium	Christensenellaceae_R.7_group	Citrobacter	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Colidextribacter	Collinsella	Coprobacter	Coprococcus	Defluviitaleaceae_UCG.011	Desulfovibrio	Dialister	Dorea	Enterobacter	Enterococcus	Erysipelatoclostridiaceae	Erysipelotrichaceae_UCG.003	Escherichia.Shigella	Faecalibacterium	Family_XIII_AD3011_group	Family_XIII_UCG.001	Flavonifractor	Fournierella	Fusicatenibacter	Holdemanella	Incertae_Sedis	Intestinibacter	Intestinimonas	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Lactobacillus	Lactococcus	Marvinbryantia	Megasphaera	Methanobrevibacter	Monoglobus	Muribaculaceae	NK4A214_group	Negativibacillus	Odoribacter	Oscillibacter	Oscillospira	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Prevotella	Prevotellaceae_NK3B31_group	RF39	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Ruminococcus	Slackia	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	UCG.002	UCG.003	UCG.004	UCG.005	UCG.010	Weissella	X.Eubacterium._coprostanoligenes_group	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._siraeum_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._torques_group	uncultured	vadinBE97
np0002	56	1013	0	5552	7	0	20	0	0	0	18724	761	145	31	892	10	32	0	225	3	0	154	131	332	138	60	51	359	19	1108	0	90	316	767	0	12	0	10	182	673	222	20	0	0	1077	0	115	21	19	1728	509	10	14	24	836	99	159	3	12	7	0	12	3	22	64	220	27	27	15	4004	263	40	453	1406	71	34	16	52	18	690	4	0	225	0	2310	3	9	0	8590	4417	0	60	62	7	5	4	20	0	12	0	5	32	15	1070	0
np0004	0	195	13	639	7	0	38	11	0	0	6616	18	30	8	1016	0	2	24	4999	0	0	323	8	197	2	5	13	40	5	361	0	10	57	394	0	12	234	0	10	1856	0	0	0	78	12	0	2	13	0	18	81	63	6	82	484	35	17	14	12	11	0	40	47	220	172	0	33	8	6	348	2179	111	82	5318	274	0	0	3	450	868	0	0	682	0	58	0	0	4	669	89	0	111	246	1	23	364	93	0	49	0	242	16	11	191	0
np0005	177	3385	28	3987	96	4	1474	37	3	0	52177	91	3487	33	8797	222	0	65	50	0	671	611	0	8532	68	85	184	699	0	2241	0	0	479	4169	0	1160	0	59	17	20120	47	0	6	287	209	304	4	32	4	219	1624	21	16	4611	1246	226	82	260	1247	605	0	49	6	12569	728	12	12	80	151	1483	885	841	2821	34882	0	32	0	210	493	1805	9	12	672	33	3195	13	12	2	3384	2093	0	1212	48	51	39	190	393	180	28	1	31	393	21	441	0
np0006	0	79	0	385	18	1	48	30	16	0	11019	40	102	7	707	12	0	0	10	0	40	65	0	24	2	19	20	41	0	842	0	376	254	340	0	53	0	23	27	442	10	0	36	0	28	0	3	6	1	0	220	248	0	88	971	35	83	80	0	7	0	0	53	184	112	0	15	5	1	146	438	189	49	27	219	0	375	9	20	402	0	0	182	0	618	4	0	7	764	401	2	33	3	0	69	16	142	16	5	4	124	25	2	461	0
np0008	0	1117	1092	13391	52	0	585	3125	84	0	43237	212	23095	100	9239	40	54	14	2747	0	175	3425	479	9662	306	152	506	5243	47	7271	114	0	2137	5821	569	418	3591	103	320	26671	0	32	1	0	1085	610	22	7	2	1826	2000	363	89	2845	1293	204	416	76	7	195	0	3896	265	4396	797	15	175	10	48	814	15979	1109	835	14346	0	800	13184	893	1908	7276	11	19	5700	0	663	6	109	47	11262	917	243	2798	233	0	25	7523	1050	0	38	0	1318	567	120	5368	470
np0009	1037	784	5	99	102	0	9	9	14	0	16909	16	402	3	2362	30	0	1	23	0	0	116	13	4370	27	8	50	937	0	1558	3	10	691	1172	20	18	0	4	248	3902	0	24	0	0	176	0	2	0	0	199	663	160	2	665	6570	64	0	7	0	71	0	10	99	62	286	0	6	1	1	56	135	134	459	21451	647	11	4625	9	123	2625	0	0	2277	0	1113	0	4	0	1800	726	0	262	25	2	2	504	133	0	2	0	486	33	34	63	0
np0011	0	141	0	127	0	0	2816	3	0	0	2731	13	43	6	4778	0	0	3	8118	0	9	457	0	81	0	4	0	203	0	968	0	2	24	493	0	0	20	3	0	685	0	0	0	40	45	0	1	9	0	1	30	5	6	78	250	12	0	30	0	13	0	31	129	91	54	2	5	0	0	111	461	40	49	2493	82	0	0	0	74	491	0	2	413	0	19	0	0	384	312	16	0	30	27	4	11	99	33	0	10	0	60	16	8	64	0
np0012	0	120	1016	6424	2	0	82	324	0	0	14317	158	407	46	1008	19	23	45	621	0	11	996	5	2664	104	15	46	398	9	1430	79	0	548	1087	2	0	397	15	126	3352	0	0	2	0	104	124	10	3	9	89	121	162	18	241	481	43	21	0	0	36	0	348	39	2444	254	0	103	22	20	731	1333	672	376	3178	0	199	4905	119	940	1295	2	22	643	0	847	4	13	14	2803	971	32	406	111	0	24	657	473	0	39	10	106	36	41	863	137
np0013	28	980	3	2012	21	3	8	40	0	0	18765	445	232	49	1124	5	36	0	57	0	0	203	204	317	13	32	41	297	10	497	5	201	816	487	0	148	0	3	80	1032	64	6	0	0	45	0	2	8	7	522	791	4	0	32	4770	59	297	3	0	11	0	74	9	67	106	405	36	18	83	549	30	7	266	4303	545	55	0	27	36	3517	5	0	152	0	890	3	4	4	5928	1324	0	226	33	19	0	292	32	0	4	0	445	116	5	1498	7
np0014	10	3242	81	2478	29	358	134	65	43	14	56570	119	150	21	2735	14	18	19	1417	335	65	483	0	3256	247	56	49	138	48	2177	180	70	514	2357	0	5	123	24	20	4465	0	5	6	155	200	84	27	13	4	1	292	116	25	619	2645	73	41	0	0	33	0	27	20	3881	384	0	122	26	17	1710	2778	245	1054	13633	0	75	1143	76	1469	1457	0	6	920	637	1957	5	12	5	2551	1475	16	405	298	1	129	1654	214	35	87	7	411	270	81	372	0
np0015	167	513	0	709	34	2	194	2	0	0	8642	18	112	0	577	32	0	2	7	0	85	213	0	777	23	6	43	42	2	655	0	0	156	563	0	3	0	78	0	2301	9	11	0	104	73	52	1	6	0	1	575	202	2	58	284	119	58	330	1	14	0	0	112	349	301	5	5	16	11	289	803	165	113	8667	0	7	0	20	0	540	0	0	207	0	1507	2	0	0	4160	1110	0	106	30	436	48	288	323	1443	548	0	294	0	3	274	0
np0017	0	833	0	1304	0	0	1	0	2	0	43454	20	262	0	1783	28	0	0	0	0	0	0	0	0	0	5	4	0	0	37	0	0	6	119	0	155	0	0	6	63	0	0	0	0	14	0	0	0	0	10	225	25	0	0	42	5	0	7	0	0	0	0	7	0	9	0	8	31	0	1141	0	6	3	0	0	0	0	2	26	43	0	31	38	0	0	0	0	0	14	1	2	5	4	0	8	4	122	0	2	0	0	0	2	0	0
np0021	0	914	17	376	0	0	5	0	0	0	36204	70	1014	0	3851	0	0	2	338	0	0	380	170	917	231	50	57	26	0	675	2	0	95	1236	286	0	518	7	20	305	0	6	0	67	366	16	5	11	2	0	874	1	2	630	135	39	96	20	1464	91	0	145	3	587	176	6	17	23	82	344	4	208	2399	17082	0	35	1964	77	8	29	6	4	532	0	412	0	28	4	6351	662	59	202	150	0	0	67	353	0	9	0	3	21	4	1104	0
np0023	35	550	12	1734	26	8	73	0	0	0	30337	96	179	10	603	29	0	255	21	0	29	60	3	404	1	27	20	53	4	368	0	0	96	866	0	130	0	5	4	2298	0	0	0	43	24	11	0	2	1	0	254	64	1	61	647	219	0	123	0	14	0	0	21	1681	73	0	36	15	58	1405	3420	291	318	2639	0	0	0	35	413	521	0	3	168	11	1249	3	0	1	174	428	0	64	0	0	23	623	47	96	28	1	236	28	11	196	0
np0025	3	32	0	468	0	0	0	19	0	0	4453	1	1	0	116	2	0	0	0	0	0	32	14	16	1	6	12	14	0	218	26	1	2322	70	2	21	0	0	7	276	8	19	0	0	0	1	2	7	4	42	111	0	1	6	54	22	27	5	2	3	0	7	0	300	41	0	3	0	5	40	237	0	203	1137	0	0	0	8	3670	5	0	0	35	22111	19	3	0	0	1728	586	0	23	0	0	0	8	86	0	0	0	11	0	1	115	0
np0026	7	99	1	32	0	0	2	12	0	28	4198	0	6	0	278	4	0	0	11	28	0	30	0	383	29	1	14	0	0	503	0	5	383	235	0	1	0	0	1	1619	2	3	0	5	7	2	0	0	0	71	83	0	1	21	122	13	0	34	0	14	0	5	0	119	69	1	0	5	15	14	7077	6	208	3583	0	1	375	0	4	27	0	0	121	91	54	1	0	0	624	406	0	140	27	24	3	1	12	0	0	0	0	65	0	102	0
np0027	643	185	9	118	25	0	11	0	5	0	12691	10	263	0	1561	9	0	5	42	0	7	153	0	1718	26	0	14	195	0	646	6	0	151	395	5	34	2	4	337	1602	0	10	0	0	187	0	0	0	1	451	320	135	8	147	876	84	1	8	3	49	0	2	31	98	76	0	3	2	10	100	115	56	312	14953	159	17	1779	8	165	2820	0	0	1383	0	727	2	3	0	2040	326	0	99	48	0	1	279	34	0	12	0	307	43	14	21	0
np0029	15	335	29	1988	23	0	450	434	73	0	79317	571	246	21	19427	17	0	8	57671	0	247	3691	18	443	0	35	383	136	295	1705	0	15	141	1790	0	18	42	30	503	31885	0	4	5	129	970	0	14	58	7	932	3253	43	93	608	555	219	4	103	6	71	0	59	319	10322	912	5	11	138	0	1039	15200	124	363	29093	83	3	0	22	79	3755	0	0	3493	0	819	0	6	187	2340	132	0	103	237	4	7	322	96	0	78	0	2216	744	36	1115	0
np0031	1	53	0	16	3	0	0	1	0	0	513	0	20	0	111	0	0	0	0	0	0	7	0	48	1	0	6	12	0	50	0	0	6	58	0	11	0	0	0	63	0	0	0	7	2	0	0	0	0	0	5	0	0	19	8	0	0	12	0	1	0	1	0	50	12	0	0	0	4	2	206	4	8	632	0	0	0	0	4	43	0	0	42	0	21	0	0	0	73	35	0	13	2	0	0	3	3	1	0	0	9	0	0	8	0
np0032	79	4148	36	2791	83	13	191	11	0	0	44174	256	430	38	1020	47	2	619	46	0	47	60	3	1265	0	42	47	292	3	1188	0	0	297	1204	0	223	0	14	13	14928	0	0	13	149	62	19	5	24	1	0	945	103	4	142	1136	644	0	252	0	17	0	64	33	2891	249	3	119	20	79	2503	5231	595	515	4391	1	3	0	88	2080	1004	3	19	449	0	1614	10	7	1	344	423	2	117	8	0	55	314	94	573	11	39	61	45	13	414	0
np0033	69	1440	4	75	39	0	14	0	0	0	800	5	29	0	1073	0	0	0	761	0	23	96	0	250	2	6	11	105	4	235	0	1	451	527	0	0	1	0	139	1253	0	2	0	15	20	0	0	9	0	54	535	12	4	233	272	307	0	5	0	17	0	5	2	39	156	0	0	4	0	88	165	66	45	28091	234	0	0	3	170	2542	0	1	133	0	262	0	0	0	215	194	0	24	45	0	4	9	126	0	14	0	11	9	0	84	0
np0036	2	18	3	151	1	1	10	0	0	0	1945	10	71	0	76	6	0	2	3	0	0	6	0	12	0	7	2	8	0	35	0	1	8	180	0	18	0	1	23	349	0	0	19	0	0	0	0	3	0	0	44	100	2	8	19	13	0	18	0	0	0	0	0	16	19	4	6	0	1	50	81	15	54	59	0	0	0	5	18	98	0	0	26	0	376	1	3	1	25	21	0	11	0	0	2	24	12	24	3	0	1	2	0	37	0
np0039	0	973	326	7835	0	0	68	0	14	0	86287	818	331	12	3851	47	6	1236	24118	0	0	2990	222	2230	193	187	86	1155	0	1518	173	0	856	3365	2	39	5	22	33	4664	0	14	0	608	118	170	28	34	6	0	332	173	29	296	3752	84	48	2	0	46	0	19	109	646	608	2	158	29	88	994	12	494	2640	4185	0	26	117	292	10377	59	0	14	2071	0	1241	12	56	1	3132	1891	0	998	18	0	34	1959	1979	7	91	18	170	120	147	3063	18
np0041	0	577	74	374	44	0	80	374	36	0	2795	8	5505	5	1561	0	0	0	137	0	24	382	281	1288	29	8	107	762	0	995	13	0	124	737	18	26	254	5	19	5040	0	3	0	0	117	52	0	0	3	71	248	88	8	610	219	21	56	179	0	30	0	498	32	456	137	5	2	4	14	71	2454	208	303	8218	0	116	3527	46	72	869	0	0	1339	0	58	1	5	0	1265	239	20	83	10	0	1	1031	276	0	0	0	200	121	0	338	7
np0042	1035	22622	391	42037	681	810	633	875	85	0	665313	1443	5182	362	30959	359	4	1185	452	1	620	4551	56	85350	659	550	953	4720	57	12405	0	45	4242	18778	0	537	0	74	837	69960	477	6	35	1694	1781	196	48	234	10	7938	8118	1126	135	6810	8448	748	187	25	817	1005	0	151	1001	62911	5945	199	465	710	1098	23442	130271	4571	15344	88278	0	422	1	1127	10303	27485	96	99	7243	108	19675	104	36	147	32924	10097	0	6090	768	412	160	2180	4330	1629	673	28	5991	1422	186	12721	0
np0048	904	572	0	177	173	0	393	0	45	0	1426	10	2226	0	1724	33	0	0	33	8	1069	39	130	618	0	38	3	158	4	174	0	12	331	192	0	622	0	0	181	1913	0	0	0	21	438	85	6	14	0	529	107	7	12	59	146	11	0	568	1	7	1928	16	2	131	42	0	6	2	0	38	24	38	150	13378	0	3	51	53	42	176	13	0	577	117	204	3	0	0	395	126	0	42	0	40	16	11	100	2	5	0	1	104	23	59	0
np0050	0	450	123	1008	57	0	180	178	27	0	7325	39	11304	17	2211	7	3	0	325	0	49	618	582	1615	163	30	83	1605	0	1862	20	0	881	1518	59	275	1107	15	49	7521	0	9	0	0	207	133	2	1	0	254	826	121	16	524	239	51	96	73	0	31	0	913	58	1047	193	6	17	2	22	95	6060	275	205	8538	0	151	3646	147	46	2207	0	1	1424	0	200	2	16	0	2410	274	89	248	56	0	0	1911	704	0	4	0	307	174	23	1021	59
np0052	0	173	1024	10768	12	0	113	218	0	0	23961	191	621	89	1172	20	39	65	682	0	30	1270	41	3986	159	27	43	430	19	1762	82	2	825	1603	6	7	287	28	182	3833	0	1	2	0	119	184	28	0	13	85	284	224	17	267	604	71	26	17	0	43	0	319	41	3187	434	2	165	42	47	1268	2205	948	644	3503	0	386	6062	171	1283	1873	1	28	866	0	1110	6	36	21	3799	1055	26	710	170	0	46	618	765	3	51	16	90	70	56	1256	141
np0055	0	520	231	6052	0	0	243	0	0	0	22247	716	487	5	3129	31	13	124	3108	0	7	1753	5	3537	119	173	41	257	0	1175	33	0	577	2402	0	5	121	81	32	3974	0	3	0	187	115	524	20	63	0	0	133	137	24	407	478	91	18	0	0	40	0	33	11	259	323	0	368	10	9	747	19	311	994	1852	0	17	358	236	1043	120	5	27	1632	0	1737	20	111	0	1120	768	3	268	27	0	13	478	3643	5	25	6	21	104	190	1640	6
np0062	81	2239	0	136	37	0	14	37	63	5	2084	0	121	6	1489	11	0	0	65	143	29	71	61	1210	345	23	13	114	1	1379	13	5	1361	2153	1	242	13	5	952	1841	7	3	0	24	39	12	2	9	0	352	517	11	18	780	262	84	18	3	0	79	32	24	1	1070	270	0	3	0	2	76	250	19	769	29139	0	11	241	16	97	331	0	0	816	320	90	0	4	7	1063	467	1	48	32	0	37	68	159	3	9	0	0	71	13	139	0
np0063	0	7601	533	6912	4	0	401	0	4	0	163794	1612	1197	0	17749	91	1	522	11722	0	7	5067	0	6543	481	455	194	398	0	3250	47	0	5182	4853	832	3	530	68	79	12178	0	44	3	648	523	804	46	67	8	0	2045	164	52	2727	1825	121	76	10	2307	156	0	98	81	1605	1427	2	470	54	173	2222	62	720	4570	9864	0	83	7729	599	5287	548	30	38	13260	0	4395	33	161	8	10391	10269	436	1221	80	0	16	720	7027	0	231	0	1128	177	177	6109	14
np0064	1048	300	3	37	29	0	868	0	14	0	146	0	1669	0	536	25	0	0	22	6	785	6	0	8	0	23	0	286	0	34	0	0	255	325	0	0	0	0	11	577	0	5	0	0	13	12	0	3	0	308	26	11	3	5	5	114	2	6	0	0	196	10	1	23	10	0	2	0	0	10	0	52	77	11395	0	0	0	17	0	126	9	0	170	45	126	4	0	0	10	8	0	0	1	3	2	9	99	0	0	0	0	78	5	0	0
np0067	0	427	2	196	6	0	12	0	2	0	2155	9	26	1	254	6	0	4	65	0	0	92	0	157	12	12	6	18	3	95	0	0	30	182	0	0	230	0	21	357	0	0	0	0	9	33	2	0	0	0	37	3	3	39	68	15	2	0	7	2	0	3	0	29	38	0	32	8	0	131	39	0	26	145	0	0	0	43	160	262	0	0	52	0	311	0	9	3	213	131	0	29	2	0	2	86	220	0	0	0	0	4	8	21	0
np0071	0	32	10	51	0	0	1086	0	0	0	506	17	29863	6	1218	2	0	0	0	0	0	1	0	0	0	0	1	1198	0	33	0	0	305	4	0	20	0	23	5	46	0	0	9	0	0	0	2	0	3	9	99	85	0	0	9	5	0	20629	0	1	0	0	8	0	16	0	10	37	0	19	0	11	0	2	0	0	0	88	417	37	28	0	38	0	0	0	11	0	15	23	0	3	0	0	10	6	210	0	5	0	3	1	2	2	0
np0076	30	72	0	68	19	0	29	125	3	0	8231	14	12	0	2899	5	0	0	4493	0	21	764	89	152	0	3	122	26	8	486	0	2	79	331	0	16	2	4	65	2977	2	23	0	17	124	0	1	9	3	271	383	2	13	31	1778	151	0	208	35	12	0	33	38	9113	29	0	1	35	0	41	1016	73	57	3307	2	0	0	2	30	204	0	0	701	0	200	0	0	23	893	56	0	0	24	3	0	39	9	0	3	0	176	147	0	218	0
np0080	0	1120	8	2201	222	0	86	0	82	0	112044	154	138	0	670	113	0	0	3	0	0	231	173	4	0	4	346	1393	91	4864	0	0	12	1478	12	87	0	0	866	1520	16	0	50	0	30	40	2	9	0	237	1947	62	0	22	514	22	0	70	0	20	0	0	14	0	25	0	14	175	22	515	639	39	825	42378	0	0	0	3	18955	139	69	14	644	1	3310	0	0	0	3071	3491	3	24	0	0	16	16	167	0	9	0	6	56	146	1119	0
np0081	584	277	9	2128	584	3	291	47	308	0	35724	67	883	22	3177	143	0	0	3	0	277	364	8	382	2	58	167	370	3	1517	0	42	715	1498	6	1156	0	5	13	976	18	30	0	192	152	15	16	23	0	2	840	432	16	444	1148	105	259	2830	53	128	0	36	973	5464	1094	37	17	44	0	1270	3017	1324	573	13672	0	0	0	125	0	3704	125	5	408	21	2886	6	0	67	1996	693	0	324	14	99	716	40	1768	5225	20	0	970	116	10	198	0
np0089	26	1728	3	301	34	0	7	27	0	0	6828	28	239	4	2287	5	0	0	24	0	5	107	0	597	13	8	54	170	0	1484	0	1	217	1152	0	502	0	0	1	2745	11	0	0	64	43	3	1	6	0	0	344	26	11	481	135	55	0	362	1	58	0	19	77	1671	178	0	11	3	27	111	5496	53	223	21183	0	22	0	27	69	1003	7	3	1061	0	189	0	0	0	2777	1128	10	291	36	3	9	50	162	0	0	0	310	76	0	167	0
np0094	22	1456	50	510	0	75	41	10	0	1	9994	25	39	8	581	0	0	24	593	60	0	120	0	1167	8	25	14	58	7	615	12	15	245	594	0	0	5	7	10	1443	1	3	2	35	42	11	10	6	2	280	88	42	8	66	640	40	4	0	0	6	5	16	6	699	86	0	28	0	3	377	457	70	314	9905	0	9	181	23	1131	940	0	0	280	435	447	0	0	0	650	511	2	105	43	0	43	257	87	22	13	7	97	82	24	56	0
np0097	0	44	0	7	19	0	402	0	0	0	55	0	148	0	1472	0	0	0	961	0	2	6	5	1	0	9	0	99	0	1021	0	0	52	75	0	17	0	4	29	72	0	0	0	2	8	0	0	14	0	4	13	10	1	20	11	1	0	30	0	3	0	3	72	4	7	0	0	0	0	2	0	0	1	27603	1	0	0	5	1	31	0	0	37	1	3	0	0	180	17	0	0	1	2	30	2	25	6	3	0	1	5	3	7	7	0
np0100	0	36	27	554	0	0	18	114	3	0	961	11	140	6	217	1	6	1	86	0	7	111	0	236	1	3	4	98	4	225	2	0	49	158	0	1	89	6	8	394	0	0	0	0	32	17	2	0	0	0	7	7	4	91	42	3	0	1	0	11	0	78	4	125	37	0	7	2	0	35	39	20	17	347	0	9	261	21	87	188	1	0	129	0	30	0	5	2	99	16	6	56	10	0	0	51	80	0	0	0	7	8	6	174	34
np0101	138	215	57	1355	29	381	203	4	2	0	17270	114	589	5	1841	24	0	103	3694	0	19	296	0	643	22	19	21	322	3	814	8	2	123	1728	6	2	7	23	11	2533	0	3	0	0	229	18	4	0	2	7	140	167	20	148	752	240	8	0	0	34	0	3	48	269	113	0	54	5	10	395	234	75	701	1724	219	9	613	19	1841	6888	2	1	760	0	1230	0	22	0	605	1195	0	79	43	0	25	273	2170	9	30	3	53	44	54	71	1
np0102	0	411	17	1386	90	0	341	0	15	0	106090	357	330	0	1150	102	0	1	0	0	0	133	0	5	0	4	18	1543	2021	1498	0	0	7	411	0	0	0	3	459	1462	0	0	0	0	34	125	4	4	1	3	637	80	1	0	23	6	0	49	0	0	0	0	13	0	19	0	31	21	0	1051	2884	35	2333	2280	0	2	0	5	939	78	21	4	334	0	3245	1	0	0	92	631	3	13	0	0	22	11	70	0	3	2	5	20	598	386	0
np0104	0	419	22	839	17	0	64	11	0	0	7200	68	20	8	907	7	0	77	2474	0	19	60	7	263	5	10	39	56	15	892	0	4	315	1141	0	8	238	6	8	1616	0	1	3	25	23	0	3	17	0	17	150	57	9	90	827	57	0	4	9	7	0	5	5	98	206	1	70	7	6	743	1604	80	71	9933	197	0	0	8	1189	2860	0	0	228	0	126	0	0	1	423	196	0	40	104	0	39	267	314	7	62	0	56	15	24	166	0
np0108	0	199	877	11941	11	0	126	462	0	0	30052	245	638	80	1684	30	56	35	899	0	28	1404	5	3624	219	30	68	587	21	2582	166	0	901	1877	1	13	568	32	188	4177	2	3	3	1	186	222	33	4	12	26	272	254	20	378	729	119	35	3	2	70	0	231	53	4057	461	0	146	37	44	1402	3432	1087	734	4289	0	355	6309	225	1420	2327	7	17	1211	0	1408	3	21	29	3420	1174	52	737	152	0	39	873	751	0	75	10	110	88	83	1440	168
np0115	6	834	23	543	0	37	66	3	1	0	8512	23	28	8	498	16	0	15	290	35	7	143	1	796	25	18	7	14	4	332	8	18	141	346	1	0	20	10	7	1123	2	2	0	9	51	13	10	6	0	0	79	49	4	66	393	25	3	0	0	13	6	8	6	519	97	0	20	5	0	295	211	53	174	4362	0	0	154	21	686	570	0	0	257	381	334	2	3	0	487	353	5	77	46	0	52	238	196	15	12	0	82	48	25	55	0
np0119	0	111	6	22	0	0	0	0	0	0	2367	12	108	0	405	0	0	0	13	0	0	22	0	58	30	5	2	0	0	64	0	0	8	105	45	0	6	1	2	28	0	0	0	10	26	3	0	0	0	0	59	0	0	66	8	3	3	0	227	0	0	2	0	8	26	0	0	0	5	23	0	10	80	685	0	0	192	14	0	0	0	0	45	0	29	0	0	0	289	38	0	3	0	0	0	0	20	0	3	0	0	7	1	39	0
np0122	13	216	0	82	0	0	6	7	5	69	6950	0	23	3	488	8	0	0	31	99	0	69	18	572	84	10	14	37	3	507	2	9	374	343	0	25	11	0	2	2142	1	2	0	26	25	4	5	2	0	161	88	3	6	69	347	4	10	8	0	23	4	17	0	221	76	4	2	18	24	53	9278	12	476	1928	0	4	538	13	58	84	0	0	304	467	88	0	6	0	1273	567	2	390	77	4	11	18	25	0	1	0	0	94	1	174	0
np0123	29	3493	0	184	211	0	10	6	14	0	1652	11	75	7	1398	0	0	4	465	0	0	146	29	597	3	2	16	289	0	261	0	2	2718	444	0	35	9	2	144	877	0	8	0	6	4	0	0	7	3	633	337	2	3	57	295	92	1	20	0	8	0	30	3	74	88	0	11	4	0	157	157	180	35	29308	942	0	0	0	551	1021	0	0	347	0	30	0	0	0	207	86	0	105	115	6	0	5	79	0	21	0	11	9	6	104	0
np0124	13	891	40	937	16	241	68	33	5	1	13879	53	104	9	660	13	3	27	519	67	31	266	10	741	110	26	12	113	12	498	8	21	213	375	4	1	64	13	4	1166	2	3	4	60	50	17	3	6	3	54	71	46	6	105	550	12	29	0	0	11	0	20	16	1738	60	0	44	8	5	534	512	71	332	4115	0	12	464	29	1225	821	2	0	423	2972	462	2	8	6	582	601	11	46	161	0	42	201	272	36	23	1	103	46	41	120	1
np0125	724	11431	11	992	12	0	230	39	0	2829	41027	146	794	15	5488	10	2	0	23	609	5859	650	281	7580	521	127	205	315	16	2328	3	74	1270	674	0	319	8	841	140	742	63	62	0	48	657	30	6773	25	3	533	1548	4	12	204	1108	101	407	229	0	95	40	609	2	21577	633	74	8	62	417	4741	18	285	10873	73783	0	26	3341	77	93	201	43	0	985	43	1101	10	15	0	14327	5172	99	423	397	72	111	68	308	19	7	0	0	234	3	2091	0
np0126	18	341	83	618	14	0	10071	0	82	0	4640	104	1628	27	4303	3	2	9	2826	0	47	586	9	123	2	54	32	3202	25	805	0	10	122	947	0	58	39	15	35	4562	1	0	2	372	73	0	4	70	1	17	130	68	16	314	262	33	2	276	5	58	0	143	66	170	177	0	31	12	0	968	1061	443	283	9390	632	0	0	38	92	3268	2	0	1111	0	106	1	6	40	463	127	0	48	40	12	55	272	110	0	53	0	47	24	33	93	0
np0128	0	3193	145	3545	0	0	99	0	0	0	51597	346	893	0	6568	34	3	247	7279	0	0	2163	86	2650	109	151	91	188	0	1459	22	0	726	1986	957	7	210	47	47	3185	0	38	0	264	221	202	33	45	5	0	792	32	28	1119	1339	84	71	14	1311	79	0	260	43	698	514	0	175	21	43	677	28	908	2761	6774	0	46	2718	206	4719	247	11	17	10276	0	1719	10	68	4	4519	3777	10	834	16	0	12	359	1150	0	28	0	303	50	133	3350	3
np0133	64	947	16	3595	23	2	60	0	0	0	22392	781	257	19	642	14	8	0	268	0	0	153	0	164	53	47	40	261	38	304	0	75	323	481	0	0	0	17	33	1660	39	10	0	0	65	0	0	15	4	58	521	91	4	10	690	53	293	0	2	6	0	8	6	220	60	61	25	31	86	732	263	13	691	2112	25	28	0	43	723	1529	0	0	292	0	2092	3	0	0	3114	1911	0	142	185	0	7	161	157	1	20	0	605	66	22	352	0
np0136	15	428	2	270	0	0	4	50	0	229	10363	32	26	0	523	6	3	0	248	269	0	77	0	2240	287	10	35	55	6	430	59	9	285	290	10	0	35	0	3	4971	14	2	0	32	29	6	0	3	1	1	179	21	9	174	275	25	49	16	4	6	0	15	0	1135	190	6	11	18	6	202	130	207	263	13321	0	23	1236	17	23	263	17	0	394	64	2739	0	0	1	3202	1393	0	107	93	0	28	11304	102	0	0	0	0	181	10	546	0
np0137	71	4938	122	1753	32	181	239	36	35	0	31456	96	253	20	3159	47	12	16	953	234	107	368	2	3340	86	103	38	395	23	1755	37	54	614	1847	3	6	47	24	80	3661	0	11	5	100	738	57	22	20	2	7	212	94	21	499	828	116	23	0	2	35	11	39	27	3170	280	2	58	19	21	1232	2217	305	1115	16364	0	25	939	87	1225	2727	7	7	947	838	2203	9	23	8	1079	1301	2	150	131	0	129	346	371	31	29	7	218	293	70	197	0
np0138	17	1621	6	182	7	4	11	20	4	9	6841	15	19	0	394	0	0	28	256	82	0	45	0	3327	59	10	21	34	6	551	6	15	237	284	0	0	76	0	4	1225	0	0	0	25	45	4	2	1	0	604	60	2	1	132	493	5	15	1	1	11	4	21	0	500	101	2	7	7	7	131	700	16	280	12477	0	25	705	14	516	531	1	0	270	8755	205	3	0	0	995	516	3	230	87	1	15	115	27	3	3	0	25	43	0	192	0
